Queue ID,Project Name,Interconnecting Entity,County,State,Interconnection Location,Transmission Owner,Generation Type,Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Queue Date,Status,Proposed Completion Date,Withdrawn Date,Withdrawal Comment,Actual Completion Date,Updated,Unit,Op Date,Sync Date,Serv,I39,Dev,Zone,System Impact Study Completed,Feasiblity Study Status,System Impact Study Status,Optional Interconnection Study Status,Facilities Study Status,Interconnection Agreement Status,Project Status
1510,Battery Storage,,Wocester,MA,"Carpenter Hill substation, 115 kV bus, National Grid at open bay",,BAT,152.7552,152.7552,152.7552,4/3/2024,Withdrawn,12/31/2027,10/7/2025,,,10/7/2025,OT,12/31/2027,12/31/2027,CNR,N,PD,CMA,N,,,,,,
1509,Battery Storage,,Worcester,MA,"3-breaker ring bus tapping the W175 line. ESA sub located approximately 0.23 miles from West Charlton 115 kV substation at current coordinates 42° 8'10.02""N 72° 1'30.37""W",,BAT,152.7552,152.7552,152.7552,4/3/2024,Withdrawn,12/31/2027,10/7/2025,,,10/7/2025,OT,12/31/2027,12/31/2027,CNR,N,PD,CMA,N,,,,,,
1508,Battery Storage,,Hartford,CT,"Primary POI: 345kV Line, Agawam to North Bloomfield Line, POI: 42.031254, -72.698516 Alternative POI: 115kV Line, Tap156253 to North Bloomfield, POI: 42.031274, -72.698830",,BAT,167.1,167.1,167.1,4/1/2024,Withdrawn,3/20/2028,9/26/2024,,,9/26/2024,OT,4/1/2028,3/20/2028,CNR,N,PD,CT,N,,,,,,
1507,Solar Increase,,Hartford,CT,"To interconnect at the POI of Gravel Pit Solar as an increase to (QP1030 + QP 1247 + QP 1357), the POI is the new Gravel Pit Solar substation at the new three-breaker ring bus on the 115 kV Connecticut Light & Power Company 1200 line between Barbour Hill and Windsor Locks.",,SUN,25.0,177.4113,177.4113,3/27/2024,Withdrawn,10/15/2028,10/11/2025,,,10/17/2025,PV,12/15/2028,10/15/2028,CNR,N,PD,CT,N,,,,,,
1506,Battery Storage,,Middlesex,MA,The proposed POI is tapping Eversource’s 115kV transmission line from Hudson to Sudbury.,,BAT,152.656,152.656,152.656,3/22/2024,Withdrawn,5/1/2028,4/18/2024,,,4/18/2024,OT,6/1/2028,5/1/2028,NR,N,PD,BOST,N,,,,,,
1505,Offshore Wind,,,CT,Eversource 345kV Montville Substation,,WND,1275.0,1275.0,1275.0,3/14/2024,Withdrawn,3/1/2031,10/9/2025,,,10/21/2025,WT,9/1/2031,3/1/2031,CNR,N,PD,CT,N,,,,,,
1504,Solar,,Belknap,NH,EE Laconia substation,,SUN,10.0,10.0,10.0,3/13/2024,Withdrawn,12/1/2025,3/20/2024,,,3/20/2024,PV,12/31/2025,12/1/2025,,N,PD,NH,N,,,,,,
1503,EE Lost Nation Group DG Study,,Coos,NH,EE Lost Nation substation,,SUN,9.98,9.98,9.98,3/13/2024,Withdrawn,12/1/2025,3/20/2024,,,3/20/2024,PV,12/31/2025,12/1/2025,,N,PD,NH,N,,,,,,
1502,Battery Storage,,Franklin,VT,"Direct connection to VELCO 115kV Highgate substation (44.943833, -73.058515)",,BAT,19.3,19.3,19.3,3/28/2024,Active,6/1/2029,,,,8/21/2026,OT,7/1/2029,6/1/2029,CNR,N,PD,VT,N,,,,,In Progress,
1501,Battery Storage,,New London,CT,"Primary POI: 115kV line 1080 (41.5515028, -72.1253556) , Alternate POI: 115kV line 1000 (41.551478, -72.125294)",,BAT,167.1,167.1,167.1,2/29/2024,Withdrawn,3/20/2028,12/11/2024,,,6/18/2025,OT,4/1/2028,3/20/2028,CNR,N,PD,CT,N,,Not Started,,,,
1500,Offshore Wind CNR only,,,MA,National Grid Brayton Point 345kV Substation,,WND,0.0,1249.5,1249.5,2/20/2024,Withdrawn,3/27/2033,10/11/2025,,,10/17/2025,WT,11/4/2033,3/27/2033,CNR,N,,RI,N,,,,,,
1499,Battery Storage,,Hampden,MA,Palmer 503 Substation new 115 kV line,,BAT,115.6,115.6,115.6,2/13/2024,Withdrawn,9/30/2026,6/12/2025,,,6/12/2025,OT,10/31/2026,9/30/2026,CNR,N,PD,WMA,N,,,,,,
1498,Battery Storage,,Fairfield,CT,"Direct tap into the Pequonnock 115kV substation in Bridgeport, CT",,BAT,109.52,109.52,110.87,2/8/2024,Withdrawn,12/15/2027,8/21/2025,,,8/21/2025,OT,12/31/2027,12/15/2027,CNR,N,PD,SWCT,N,,,,,,
1497,Solar,,Penobscot,ME,Tap on Enfield ME – Passadumkeag 115kV line,,SUN,68.0,68.0,68.0,2/7/2024,Withdrawn,4/15/2028,5/14/2024,,,5/14/2024,PV,7/15/2028,4/15/2028,CNR,N,PD,BHE,N,,,,,,
1496,Battery Storage addition(QP1192),,Hartford,CT,"To interconnect at the POI of Broadleaf Storage, via a shared facility. It is connected as a tap at existing 345 kV line between N. Bloomfield to Agawam Line. POI is approximately 3.6 mi north of N. Bloomfield and 11.5 mi south of Agawam.",,SUN BAT,101.1158,202.2316,202.2316,2/7/2024,Withdrawn,10/15/2027,10/11/2025,,,10/17/2025,OT,12/15/2027,10/15/2027,CNR,N,PD,CT,N,,,,,,
1495,Battery Storage,,Windsor,VT,"Direct connection to VELCO 115kV Windsor substation (43.48988, -72.40858)",,BAT,19.3,19.3,19.3,2/22/2024,Active,6/1/2029,,,,8/21/2026,OT,7/1/2029,6/1/2029,CNR,N,PD,VT,N,,,,,In Progress,
1494,Walpole 146 110A - 2023 EE GB ASO,,Norfolk,MA,Eversource Walpole 146 110A,,SUN BAT,4.99,4.99,4.99,1/26/2024,Withdrawn,12/31/2026,6/13/2025,,,6/16/2025,OT,12/31/2026,12/31/2026,,N,PD,SEMA,N,,,,,,
1493,Medway 65 110B - 2023 EE GB ASO,,Middlesex,MA,Eversource Medway 65 110B,,SUN BAT,3.9,3.9,3.9,1/26/2024,Withdrawn,12/31/2026,6/13/2025,,,6/16/2025,OT,12/31/2026,12/31/2026,,N,PD,SEMA,N,,,,,,
1492,Medway 65 110A - 2023 EE GB ASO,,Middlesex,MA,Eversource Medway 65 110A,,BAT,4.948,4.948,4.948,1/26/2024,Withdrawn,12/31/2026,6/13/2025,,,6/16/2025,OT,12/31/2026,12/31/2026,,N,PD,SEMA,N,,,,,,
1491,Canton 470 110A - 2023 EE GB ASO,,Norfolk,MA,Eversource Canton 470 110A,,BAT,4.99,4.99,4.99,1/26/2024,Withdrawn,12/31/2026,6/13/2025,,,6/16/2025,OT,12/31/2026,12/31/2026,,N,PD,SEMA,N,,,,,,
1490,EE Mansfield Center DG Cluster,,Tolland,CT,EE Card St 11F,,SUN,19.975,19.975,19.975,1/17/2024,Withdrawn,6/30/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,6/30/2024,,N,PD,CT,N,,,,,,
1489,EE Mansfield Center DG Cluster,,Tolland,CT,EE Mansfield 12J,,SUN BAT,10.799,10.799,10.799,1/17/2024,Withdrawn,12/29/2024,6/13/2025,,,6/16/2025,OT,7/27/2025,12/29/2024,,N,PD,CT,N,,,,,,
1488,Offshore Wind,,,CT,"Intersection of 345 kV transmission lines 364, 371, 383, 310, and 348",,WND,1275.0,1275.0,1275.0,1/11/2024,Withdrawn,3/1/2031,10/9/2025,,,10/21/2025,WT,9/1/2031,3/1/2031,CNR,N,PD,CT,N,,,,,,
1487,EE CT DG Group Study,,New Haven,CT,EE Oxford 26N,,SUN,5.0,5.0,5.0,1/9/2024,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,12/31/2024,,N,PD,CT,N,,,,,,
1486,Battery Storage,,New Haven,CT,Bunker Hill 115kV substation,,BAT,300.0,300.0,300.0,1/2/2024,Withdrawn,4/30/2027,1/24/2025,,,1/24/2025,OT,6/30/2027,4/30/2027,CNR,N,PD,SWCT,N,In Progress,,,,,Under Study
1485,Offshore Wind CNR,,,CT,Eversource (CL&P) 345kV Montville Substation,,WND,0.0,1200.0,1200.0,1/2/2024,Withdrawn,1/31/2031,8/7/2024,,,8/7/2024,WT,5/31/2031,1/31/2031,CNR,N,,CT,N,,,,,,
1484,CMP Moshers/Prides Corner 115 kV SS - Greater Portland Area DG Study,,Cumberland,ME,CMP Moshers/Prides Corner 115 kV Substation,CMP,SUN WAT,3.99,3.99,3.99,12/29/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,OT,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1483,CMP Elm St 115 kV SS - Greater Portland Area DG Study,,Cumberland,ME,CMP Elm St 115 kV Substation,CMP,SUN,4.97,4.97,4.97,12/29/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1482,CMP Spring St 115 kV SS - Greater Portland Area DG Study,,Cumberland,ME,CMP Spring St 115 kV Substation,CMP,SUN,4.98,4.98,4.98,12/29/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1481,CMP Vallee Lane 115 kV SS - Louden-Biddeford Area DG Study,,Cumberland,ME,CMP Vallee Lane 115 kV Substation,CMP,SUN,1.99,1.99,1.99,12/29/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1480,CMP Biddeford IP 115 kV SS - Louden-Biddeford Area DG Study,,York,ME,CMP Biddeford IP 115 kV Substation,CMP,SUN,4.95,4.95,4.95,12/29/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,12/31/2024,,Y,,ME,Y,,,,,,
1479,CMP West Buxton 115 kV SS - Louden-Biddeford Area DG Study,,York,ME,CMP West Buxton 115 kV Substation,CMP,SUN,4.5,4.5,4.5,12/29/2023,Withdrawn,12/31/2024,1/7/2025,,,1/8/2025,PV,12/31/2024,12/31/2024,,Y,,ME,Y,,,,,,
1478,Battery Storage,,Hampden,MA,A new 115kV POI Station tie-in to the Pleasant-Blandford Line adjacent to the existing Eversource Blanford Substation,,BAT,50.0,50.0,50.0,12/28/2023,Withdrawn,2/24/2028,10/10/2025,,,10/10/2025,OT,5/25/2028,2/24/2028,CNR,N,PD,WMA,N,,,,,,
1477,NG DG @ Sykes Road,,Bristol,MA,NG Sykes Rd 282TR (M13N),,BAT,9.998,9.998,9.998,12/19/2023,Withdrawn,12/31/2025,6/13/2025,,,6/16/2025,OT,12/31/2025,12/31/2025,,N,PD,SEMA,N,,,,,,
1476,NG NEMA Group DER Study,,Middlesex,MA,NG East Tewksbury T1,,BAT,5.0,5.0,5.0,12/18/2023,Withdrawn,12/31/2025,6/13/2025,,,6/16/2025,OT,12/31/2025,12/31/2025,,N,PD,BOST,N,,,,,,
1475,NG NEMA Group DER Study,,Essex,MA,NG Newbury 60-4T,,SUN BAT,4.998,4.998,4.998,12/18/2023,Withdrawn,12/31/2025,6/13/2025,,,6/16/2025,OT,12/31/2025,12/31/2025,,N,PD,BOST,N,,,,,,
1474,NG NEMA Group DER Study,,Essex,MA,NG King St T3,,BAT,9.982,9.982,9.982,12/18/2023,Withdrawn,12/31/2025,6/13/2025,,,6/16/2025,OT,12/31/2025,12/31/2025,,N,PD,BOST,N,,,,,,
1473,Battery Storage,,Hampden,MA,MA_WMECO Blandford 115kV substation,,BAT,202.07,202.07,202.07,12/14/2023,Withdrawn,2/23/2028,1/22/2024,,,1/26/2024,OT,4/4/2028,2/23/2028,CNR,N,PD,WMA,N,,,,,,
1472,Battery Storage,,Providence,RI,"The Primary Point of Interconnection will be a direct interconnection to the 115-kV bus at Highland Park Substation owned by RI_NGRID. The Alternative Point of Interconnection will be located on the IC’s property (Lat, long: 41°59'46.60""N, 71°28'16.01""W) by tapping the 115-kV Line J16 (Riverside-Highland Park) at approx. 0.27 km from Highland Park Substation.",,BAT,108.0,108.0,108.0,12/12/2023,Withdrawn,11/30/2026,1/9/2024,,,1/26/2024,OT,1/31/2027,11/30/2026,CNR,N,PD,RI,N,,,,,,
1471,Battery Storage,,New Haven,CT,"The Primary Point of Interconnection will be located on the IC’s property (Lat, long: 41°28'9.40""N, 73° 7'52.44""W) by tapping the 115-kV Line 1619 (Towantic-Stevenson) at approx. 1.8 Km from Towantic Substation. The Alternative Point of Interconnection will be a direct interconnection to the 115-kV bus at Oxford Substation owned by CT_CL&P.",,BAT,134.7,134.7,134.7,12/12/2023,Withdrawn,11/30/2026,2/1/2024,,,2/1/2024,OT,1/31/2027,11/30/2026,CNR,N,PD,CT,N,,,,,,
1470,Battery Storage,,Hartford,CT,"The Primary Point of Interconnection will be located on the IC’s property (Lat, long: 41°49'19.50""N, 72°43'23.49""W) by tapping the 115-kV Line 1751 (Bloomfield_J-NW.Hartford) at approx. 0.98 km from Bloomfield Substation owned by CT_CL&P. The Alternative Point of Interconnection will be a direct interconnection to the 115-kV bus at Bloomfield Substation owned by CT_CL&P.",,BAT,237.6,237.6,237.6,12/12/2023,Withdrawn,11/30/2026,2/1/2024,,,2/1/2024,OT,1/31/2027,11/30/2026,CNR,N,PD,CT,N,,,,,,
1469,Battery Storage,,Worcester,MA,"The Primary Point of Interconnection will be located on the IC’s property (Lat, long: 42°21'44.53""N, 72° 2'22.57""W) by tapping the 115-kV Line A127-4 (Barre-Paxton) at approx. 6km from Barre Substation owned by MA_NGRID.",,BAT,190.0,190.0,190.0,12/12/2023,Withdrawn,11/30/2026,2/15/2024,,,2/15/2024,OT,1/31/2027,11/30/2026,CNR,N,PD,CMA,N,,,,,,
1468,Battery Storage,,Plymouth,MA,"The Primary Point of Interconnection will be located on the IC’s property (Lat, long: 41°58'7.22""N, 71° 1'18.59""W) by tapping the 115-kV Line U6-4 (Bridgewater-Raynham) at approx. 7,87 Km from Bridgewater Substation. The Alternative Point of Interconnection will be a direct interconnection to the 115-kV bus at Bridgewater Substation owned by MA_NGRID.",,BAT,76.0,76.0,76.0,12/12/2023,Withdrawn,11/30/2026,1/26/2024,,,1/26/2024,OT,1/31/2027,11/30/2026,CNR,N,PD,SEMA,N,,,,,,
1467,Battery Storage,,Worcester,MA,National Grid 69KV Meadow Street 552 Substation,,BAT,69.4,69.4,69.4,12/12/2023,Withdrawn,9/30/2026,10/6/2025,,,10/6/2025,OT,10/31/2026,9/30/2026,CNR,N,PD,CMA,N,Document Posted,,,,,
1466,Winslow-County Rd Lakewood 115 kV SS - Winslow-County Rd-Lakewood 2 DG Study,,Kennebec/Somerset,ME,CMP Winslow-County Rd Lakewood 115 kV substation,CMP,SUN,20.97,20.97,20.97,12/5/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1465,Augusta E/Puddledock/Bowman St 115 kV SS - Midcoast Area DG Study,,Kennebec,ME,CMP Augusta E/Puddledock/Bowman St 115 kV substation,CMP,SUN BAT,18.61,18.61,18.61,12/5/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,OT,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1464,Wind Repower,,Caledonia,VT,"VELCO, 115kV, Sheffield Substation 44.663509, -72.123160",,WND,0.0,35.2,35.2,12/5/2023,Withdrawn,11/16/2026,10/11/2025,,,10/17/2025,WT,12/31/2026,11/16/2026,CNR,N,PD,VT,N,,,,,,
1463,EE Valley DG Group Study,,Plymouth,MA,EE Valley 715 substation,,SUN,8.0,8.0,8.0,11/22/2023,Withdrawn,12/31/2026,6/13/2025,,,6/16/2025,PV,12/31/2026,12/31/2026,,N,PD,SEMA,N,,,,,,
1462,Battery Storage,,Norfolk,MA,"Tap on Belmont 115 kV - Stoughton Tap 115 kV Line with three breaker ring bus scheme. POI is located at the 1.75 miles from Stoughton 115kV substation and the 2.8 miles from Belmont Substation. Latitude: 42.09564, Longitude: -71.08200",,BAT,115.0,115.0,115.0,11/27/2023,Withdrawn,11/25/2029,2/20/2024,,,2/20/2024,OT,12/20/2029,11/25/2029,CNR,N,PD,SEMA,N,,,,,,
1461,Battery Addition,,Rockingham,NH,"400 Gosling Road, Portsmouth, New Hampshire. The project will interconnect to the 115kV Bus 1 & 2 at Schiller Substation, directly adjacent to the project’s proposed location on the former coal storage space directly to the southeast of Schiller Substation.",,KER BAT,1.498,165.38,169.25,10/18/2023,Withdrawn,8/1/2028,10/11/2025,,,10/17/2025,OT,9/1/2028,8/1/2028,CNR,N,PD,NH,N,,,,,,
1460,Battery Storage,,Bristol,MA,Customer built substation with a tap into the west-most 345kV line exiting the NG 345kV Brayton Point substation,,BAT,350.0,353.535,353.535,10/12/2023,Withdrawn,9/15/2027,2/27/2026,,,2/27/2026,OT,9/30/2027,9/15/2027,CNR,N,PD,RI,N,,,,,,Under Study
1459,Bath 115 kV SS - Midcoast Area DG Study,,Lincoln,ME,CMP Bath 115 kV Substation,CMP,SUN,3.43,3.43,3.43,10/2/2023,Withdrawn,12/31/2024,1/7/2025,,,1/8/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1458,Lincolnville 115 kV SS - Midcoast Area DG Study,,Lincoln,ME,CMP - Lincolnville 115 kV Substation,CMP,SUN,4.95,4.95,4.95,10/2/2023,Withdrawn,12/31/2024,1/7/2025,,,1/8/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1457,Mason 115 kV SS - Midcoast Area DG Study,,Lincoln,ME,CMP Mason 115 kV Substation,CMP,SUN,3.94,3.94,3.94,10/2/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1456,Topsham 115 kV SS - Midcoast Area DG Study,,Waldo/Sagadahoc,ME,CMP Topsham 115 kV Substation,CMP,SUN,1.98,1.98,1.98,10/2/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1455,Highland/Park St 115 kV SS - Midcoast Area DG Study,,Knox,ME,CMP Highland/Park St 115 kV Substation,CMP,SUN,2.0,2.0,2.0,10/2/2023,Withdrawn,12/31/2024,1/7/2025,,,1/8/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1454,Newcastle 115 kV SS - Midcoast Area DG Study,,Cumberland/Kennedbec/Sagadahoc/Lincoln,ME,CMP Newcastle 115 kV Substation,CMP,SUN,11.65,11.65,11.65,10/2/2023,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,Y,,,,,,
1453,Coopers Mills 115 kV SS - Midcoast Area DG Study,,Lincoln,ME,CMP Coopers Mills 115 kV Substation,CMP,SUN,2.88,2.88,2.88,10/2/2023,Withdrawn,12/31/2024,1/7/2025,,,1/8/2025,PV,12/31/2024,12/31/2024,,Y,PD,ME,N,,,,,,
1452,Battery Storage,,Worcester,MA,"The Primary Point of Interconnection will be a new 3-breaker-ring bus located on the IC’s property (Lat, long: 42.322909, -71.984654) which connects to T line A127-4 at 115 KV (Barre Substation to Paxton Substation). The POI distance following the T Line is approximately 7.66 miles from the Barre Substation and approximately 3.04 miles from the Paxton Substation. The Alternative Point of Interconnection will be a new 3-breaker ring bus located on the IC’s property (Lat, long: 42.322909, -71.984654) which connects to T line B128-5 at 115 KV (Treasure Valley Substation to Barre Substation). The POI distance following the T Line is approximately 0.2 miles from the Treasure Valley Substation and 7.66 miles from the Barre Substation.",,BAT,151.286,151.286,151.286,10/5/2023,Withdrawn,3/26/2027,8/8/2024,,,8/12/2024,OT,5/28/2027,3/26/2027,CNR,N,PD,CMA,N,In Progress,,,,,Under Study
1451,Offshore wind,,,MA,"Primary: Pottersville 115kV Substation, Secondary: Bridgewater 345kV Substation",,WND,1309.0,1309.0,1309.0,10/5/2023,Withdrawn,12/27/2029,7/30/2024,,,7/30/2024,WT,9/27/2030,12/27/2029,CNR,N,PD,SEMA,N,Not Started,,,,,Under Study
1450,Woodstock 115 kV SS - Roxbury-Rumford-Woodstock Area DG Study,,Oxford,ME,CMP Woodstock 115 kV Substation,CMP,SUN,1.623,1.623,1.623,9/29/2023,Withdrawn,12/15/2024,1/7/2025,,,1/8/2025,PV,12/15/2024,12/15/2024,,Y,PD,ME,N,,,,,,
1449,Sturtevant 115 kV SS - Sturtevant-Leeds-Livermore-Ludden-Riley Area Study,,Franklin,ME,CMP Sturtevant 115 kV Substation,CMP,SUN,4.99,4.99,4.99,9/29/2023,Withdrawn,6/1/2024,6/13/2025,,,6/16/2025,PV,12/30/2024,6/1/2024,,Y,PD,ME,N,,,,,,
1448,Ludden Lane 115 kV SS - Sturtevant-Leeds-Livermore-Ludden-Riley Area DG Study,,Oxford,ME,CMP Ludden Lane 115 kV Substation,CMP,SUN,1.999,1.999,1.999,9/29/2023,Withdrawn,6/1/2024,6/13/2025,,,6/16/2025,PV,6/1/2024,6/1/2024,,Y,PD,ME,N,,,,,,
1447,Leeds 115 kV SS - Sturtevant-Leeds-Livermore-Ludden-Riley Area DG Study,,Androscoggin,ME,CMP Leeds 115 kV Substation,CMP,SUN,4.999,4.999,4.999,9/29/2023,Withdrawn,9/1/2024,6/13/2025,,,6/16/2025,PV,9/1/2024,9/1/2024,,Y,PD,ME,N,,,,,,
1446,Raymond 115 kV SS - Raymond Area DG Study,,Cumberland,ME,CMP Raymond 115 kV Substation,CMP,SUN,9.949,9.949,9.949,9/29/2023,Withdrawn,9/1/2024,6/13/2025,,,6/16/2025,PV,6/20/2025,9/1/2024,,Y,PD,ME,Y,,,,,,
1445,Solar,,Somerset,ME,The CMP 115 kV Chase Pond substation being built on Section 222.,,SUN,51.5,51.5,51.5,9/21/2023,Withdrawn,10/15/2027,12/15/2023,,,12/15/2023,PV,12/15/2027,10/15/2027,CNR,N,,ME,N,,,,,,
1444,Battery Storage,,Norfolk,MA,National Grid’s 115kV South Wrentham substation,,BAT,250.0,250.0,250.0,9/21/2023,Withdrawn,7/15/2027,11/6/2023,,,11/6/2023,OT,9/15/2027,7/15/2027,NR,N,PD,SEMA,N,,,,,,
1443,Battery Storage,,Rockingham,NH,Project will interconnect will be a shared facility at QP-1428's POI - via tap at existing 115 kV line between Eversource 115kV Scobie Pond - Pulpit Rock Line A184 115kV.,,BAT,200.0,202.6914,202.6914,9/20/2023,Withdrawn,12/1/2026,11/20/2023,,,11/20/2023,OT,12/30/2026,12/1/2026,CNR,N,PD,NH,N,,,,,,
1442,Battery Storage,,Bristol,MA,"Primary: Eversource 115 kV Cross Road Line 111, alternate: line 109",,BAT,151.576,151.576,151.576,9/18/2023,Withdrawn,3/31/2027,9/4/2024,,,9/4/2024,OT,5/31/2027,3/31/2027,CNR,N,PD,SEMA,N,Not Started,,,,,Under Study
1441,Battery Storage,,Hampden,MA,Eversource Southwick Substation (115 KV),,BAT,103.0,103.0,103.0,9/18/2023,Withdrawn,3/26/2027,11/2/2023,,,11/2/2023,OT,5/31/2027,3/26/2027,CNR,N,PD,WMA,N,,,,,,
1440,Battery Storage,,Hampden,MA,The Primary Point of Interconnection will be a new 3-breaker ring bus located on the IC’s property connecting to Eversource T line 1314 (Agawam to Chicopee) at 115 KV. The POI substation would be 3.39 miles from the Chicopee Substation and 3.66 miles from the Agawam substation. The electric line placement percentage from the Chicopee substation is 48%. Alternative POI: The Alternative Point of Interconnection will be a new 3-breaker ring bus located on the IC’s property connecting to T line 1904 (Piper to Memorial Drive) at 115 KV,,BAT,151.556,151.556,151.556,9/18/2023,Withdrawn,3/26/2027,4/9/2025,,,4/10/2025,OT,5/31/2027,3/26/2027,CNR,N,PD,WMA,N,Document Posted,Not Started,,,,
1439,Battery Storage,,Hampshire,MA,"The Primary Point of Interconnection will be a new 3-breaker ring bus located on the IC’s property which connects to Eversource T line 1113 (Fairmont to Tillson) at 115 KV. The break in the line will take place 4.52 miles from the Fairmont Substation and 10.55 miles from the Tillson substation. The distance from the line break to the 3-breaker ring bus located on the IC’s property will be approximately 0.22 miles. The approximate latitude/longitude coordinates of the 3-breaker ring bus is 42.249111, -72.533752. The Alternative Point of Interconnection will be a new 3-breaker ring bus located on the IC’s property which connects to Eversource T line 1134 (Fairmont to Five Corners) at 115 KV. The break in the line will take place 4.52 miles from the Fairmont Substation and 0.11 miles from the Five Corners Substation. The distance from the line break to the 3-breaker ring bus located on the IC’s property will be approximately 0.22 miles. The approximate latitude/longitude coordinates of the 3-breaker ring bus is 42.249111, -72.533752.",,BAT,151.306,151.306,151.306,9/18/2023,Withdrawn,3/26/2027,10/29/2024,,,10/29/2024,OT,5/31/2027,3/26/2027,CNR,N,BL,WMA,N,Document Posted,,,,,Under Study
1438,Solar,,York,ME,"CMP 34.5 kV, Section 182",,SUN,15.58,15.58,15.58,10/10/2023,Withdrawn,12/15/2024,12/11/2023,,,12/12/2023,PV,12/31/2024,12/15/2024,CNR,N,PD,ME,N,,,,,,
1437,Battery Storage,,New London,CT,"Montville to Gales Ferry 115kV line 1787, approximately 0.5mi north of Montville Substation",,BAT,103.32,103.32,103.5,8/31/2023,Withdrawn,1/15/2029,9/30/2025,,,9/30/2025,OT,2/1/2029,1/15/2029,CNR,N,PD,CT,N,,,,,,
1436,Battery Storage,,New London,CT,Line tap of the Eversource 1235 115 kV Line approximately 1200’ from Uncasville 115kV SS,,BAT,300.0,300.0,300.0,8/29/2023,Withdrawn,4/1/2028,10/11/2025,,,10/17/2025,OT,6/1/2028,4/1/2028,CNR,N,PD,CT,N,,,,,,
1435,Non-controllable objective ETU to enable additional 1200 MW (to QP1309) injection near Millstone sub,,New London,CT,,,,1200.0,,,8/21/2023,Withdrawn,5/1/2030,11/12/2024,,,11/13/2024,,12/30/2030,5/1/2030,,N,PD,CT,N,,Not Started,,,,Under Study
1434,Battery Storage,,Franklin,MA,"Lat Long is 42.6254349775399, -72.56881378900127 The NG Harriman - Montague 115 kV line (Y-177) Distances: 3.35 miles to Montague and 20.67 miles to Harriman",,BAT,160.0,160.0,160.0,8/15/2023,Withdrawn,10/31/2027,6/19/2024,,,6/20/2024,OT,12/31/2027,10/31/2027,CNR,N,PD,WMA,N,Not Started,,,,,
1433,Battery Storage,,Hampden,MA,"Lat Long is 42.13610456666797, -72.27784889556564 This is the National Grid's Little Red Road - Palmer 115 kV line (W-175). The POI is approximately 1.56 miles (23.9%) from the Palmer substation and 4.97 miles (76.1%) to the Little Rest Road substation",,BAT,100.0,100.0,100.0,8/15/2023,Withdrawn,10/31/2027,6/19/2024,,,6/20/2024,OT,12/31/2027,10/31/2027,CNR,N,PD,WMA,N,Not Started,,,,,
1432,Battery Storage,,New London,CT,Direct tap into the 115kV Uncasville Substation,,BAT,256.53,256.53,256.98,8/11/2023,Withdrawn,9/15/2028,8/15/2024,,,8/15/2024,OT,9/30/2028,9/15/2028,CNR,N,PD,CT,N,,In Progress,,,,
1431,Battery Storage,,Hartford,CT,Eversource Northwest Hartford 2N,,BAT,7.0,7.0,7.0,8/9/2023,Withdrawn,12/1/2024,6/13/2025,,,6/16/2025,OT,12/29/2024,12/1/2024,,N,PD,CT,N,,,,,,
1430,Battery Storage,,Bristol,MA,115 kV line C181N - Circuit 1. Alternate POI : 345 kV line 327 - Circuit 1,,BAT,237.545,237.545,237.545,8/9/2023,Withdrawn,9/16/2027,10/11/2025,,,10/17/2025,OT,10/17/2027,9/16/2027,CNR,N,PD,RI,N,,,,,,
1429,Wind,,Aroostook,ME,CMP Orrington - Albion Road 345kV line,,WND,197.4,197.4,197.4,8/8/2023,Withdrawn,5/1/2028,10/11/2025,,,10/17/2025,WT,10/1/2028,5/1/2028,CNR,N,PD,BHE,N,,,,,,
